title_id,review_title,review_title_sentiment_score,review_text_sentiment_score,date,rating
tt2267998," Interesting end
",0.4019,0.981,2021-03-28 00:00:00,9
tt2267998," A masterpiece
",0.6249,0.0,2021-03-20 00:00:00,10
tt2267998," Ending sucked Unfortunately
",-0.6597,-0.9966,2021-03-19 00:00:00,6
tt2267998," impressive film that guides the audience
",0.5106,0.9258,2021-03-18 00:00:00,9
tt2267998," Great movie but I am pissed off
",-0.6428,-0.9159,2021-03-18 00:00:00,9
tt2267998," Perverted psycho drama...
",-0.5423,0.1027,2021-03-17 00:00:00,9
tt2267998," Had me on the edge of my seat
",0.0,0.8777,2021-03-14 00:00:00,9
tt2267998," Worthless
",-0.4404,0.0,2021-03-14 00:00:00,2
tt2267998," Their Finest Hour!
",0.0,0.8689,2021-03-13 00:00:00,10
tt2267998," Great Thriller
",0.6705,0.9043,2021-03-12 00:00:00,8
tt2267998," Excellent movie
",0.5719,0.4563,2021-03-10 00:00:00,8
tt2267998," No benefit gained from the movie
",0.5267,-0.6798,2021-03-08 00:00:00,1
tt2267998," Stunning crime,thriller..!
",0.4389,0.8464,2021-03-07 00:00:00,9
tt2267998," One of the best films ever made
",0.6369,0.9779,2021-03-02 00:00:00,10
tt2267998," Not great, not terrible
",-0.6645,0.9246,2021-03-02 00:00:00,5
tt2267998," People take films too seriously
",-0.1779,0.5142,2021-03-01 00:00:00,8
tt2267998," The things we do for love and validation!!
",0.6988,0.9863,2021-03-01 00:00:00,9
tt2267998," True to the book
",0.4215,-0.4404,2021-02-27 00:00:00,9
tt2267998," Trash
",0.0,0.1511,2021-02-25 00:00:00,5
tt2267998," Process to the end.
",0.0,0.9364,2021-02-24 00:00:00,6
tt2267998," Poor film, bad plot
",-0.765,0.7351,2021-02-24 00:00:00,1
tt2267998," INTELLIGENT.
",0.4588,0.9491,2021-02-22 00:00:00,9
tt2267998," Nonsense
",-0.4019,-0.4215,2021-02-22 00:00:00,7
tt2267998," THE best thriller I have ever seen
",0.6808,0.9513,2021-02-20 00:00:00,9
tt2267998," Looking For A thriller?Search no more.
",-0.296,-0.0516,2021-02-16 00:00:00,9
tt2267998," As good as people are saying!!
",0.5399,-0.6834,2021-02-09 00:00:00,10
tt2267998," Clever and perfectly constructed story.
",0.802,-0.4003,2021-02-08 00:00:00,10
tt2267998," Ending was not satisfying
",-0.357,0.7177,2021-02-08 00:00:00,7
tt2267998," I Love You
",0.6369,-0.142,2021-02-07 00:00:00,8
tt2267998," Raiting-Rollercoaster
",0.0,-0.9293,2021-02-03 00:00:00,7
tt2267998," Great movie. And want to know why it didn't get the awards it should have?
",0.4442,0.1754,2021-02-02 00:00:00,10
tt2267998," a convoluted, improbable mess is not entertainment
",-0.5903,-0.3412,2021-02-01 00:00:00,1
tt2267998," An amazing movie
",0.5859,0.7331,2021-01-27 00:00:00,10
tt2267998," She wins. That's all you need to know
",0.5719,0.1774,2021-01-26 00:00:00,4
tt2267998," amy-""amazing amy was always one step ahead of me"".
",0.0,0.989,2021-01-25 00:00:00,8
tt2267998," People need better standards for what a ""good movie"" is.
",0.7003,0.3021,2021-01-24 00:00:00,2
tt2267998," Uncomfortable films for Uncomfortable people
",-0.6369,-0.0018,2021-01-22 00:00:00,9
tt2267998," Modish Thriller That Doesn't Fully Deliver
",0.1027,0.829,2021-01-21 00:00:00,6
tt2267998," Very Good Twisted Thriller
",0.5936,0.9511,2021-01-19 00:00:00,8
tt2267998," Eerily Tasteful
",0.0,0.3612,2021-01-16 00:00:00,8
tt2267998," ""Modern Day Classic""
",0.0,0.0,2021-01-16 00:00:00,9
tt2267998," unique and special
",0.4019,0.6908,2021-01-16 00:00:00,8
tt2267998," An incredible thriller with an unappreciated ending.
",-0.3182,0.9584,2021-01-15 00:00:00,9
tt2267998," GET GONE, GIRL!
",0.0,0.8591,2021-01-15 00:00:00,3
tt2267998," A well crafted film
",0.2732,0.9729,2021-01-14 00:00:00,8
tt2267998," great movie, disappointing ending
",0.2263,-0.4045,2021-01-12 00:00:00,8
tt2267998," Unsatisfying
",0.0,-0.9923,2021-01-05 00:00:00,5
tt2267998," A Great Movie
",0.6249,0.9652,2021-01-04 00:00:00,10
tt2267998," Beautiful and intense Thriller with best career performance by Rosamund Pike
",0.8689,0.9386,2021-01-02 00:00:00,9
tt2267998," Overrated but Rosamund Pike and Ben Affleck shine
",0.0,-0.4872,2021-01-02 00:00:00,6
tt2267998," Waste of time......
",-0.4215,0.7475,2020-12-28 00:00:00,3
tt2267998," A engaging slow paced thriller delivering a fine twist
",0.5574,0.8067,2020-12-26 00:00:00,8
tt2267998," Great movie in spite of the ending seeming not quite perfect
",-0.3643,0.9801,2020-12-20 00:00:00,9
tt2267998," Surfacial and unlogical
",0.0,0.07,2020-12-19 00:00:00,3
tt2267998," Amazing
",0.5859,0.7964,2020-12-18 00:00:00,9
tt2267998," Stylish and exciting but far too many logistical flaws to take it seriously
",0.0129,0.83,2020-12-18 00:00:00,5
tt2267998," Immy's review : A wistful, atmospheric masterpiece
",0.6249,0.8769,2020-12-14 00:00:00,9
tt2267998," Impossible To Guess The Ending
",0.0,0.9834,2020-12-10 00:00:00,10
tt2267998," Twist turning thriller to see.
",0.1027,0.9038,2020-12-09 00:00:00,9
tt2267998," Fincher versus genre
",0.0,0.9348,2020-12-08 00:00:00,7
tt2267998," An Absolute Mess
",-0.3612,-0.7199,2020-12-08 00:00:00,1
tt2267998," No Ending
",-0.296,-0.2778,2020-12-07 00:00:00,6
tt2267998," My favorite movie so far
",0.4588,0.9022,2020-12-04 00:00:00,10
tt2267998," I'm at a loss!
",-0.3802,-0.7222,2020-12-03 00:00:00,6
tt2267998," Daring and Vindictive
",0.3612,0.6501,2020-12-03 00:00:00,8
tt2267998," Strong story with a weak ending
",0.1027,0.8807,2020-11-30 00:00:00,7
tt2267998," Disgusting
",-0.5267,-0.7579,2020-11-30 00:00:00,1
tt2267998," She's a SUPERFREAK!!
",0.0,0.6378,2020-11-27 00:00:00,8
tt2267998," Very Good..
",0.0,0.4435,2020-11-27 00:00:00,8
tt2267998," Preparation for Mank: Gone Girl boasts one of the best screenplays of the decade, as well as some incredible casting choices.
",0.743,0.9986,2020-11-25 00:00:00,9
tt2267998," Amazing!
",0.6239,0.6696,2020-11-22 00:00:00,9
tt2267998," Rushed ending
",0.0,-0.878,2020-11-22 00:00:00,7
tt2267998," Hated it
",-0.6369,-0.9691,2020-11-15 00:00:00,4
tt2267998," shocked and emotional
",-0.1779,0.9201,2020-11-12 00:00:00,10
tt2267998," Boring, Overatted
",-0.3182,0.7998,2020-11-11 00:00:00,1
tt2267998," Hypnotic and terrifying
",-0.5719,0.1027,2020-11-05 00:00:00,10
tt2267998," Nicely!
",0.4926,0.2598,2020-11-04 00:00:00,9
tt2267998," Make sense where it wasn't suppose to
",0.0,0.9531,2020-11-02 00:00:00,7
tt2267998," Could have been great but nope....
",0.3716,0.9881,2020-10-31 00:00:00,3
tt2267998," Got my attention
",0.0,0.9535,2020-10-31 00:00:00,5
tt2267998," Too many loose ends
",-0.3182,-0.34,2020-10-21 00:00:00,5
tt2267998," Sickening But Compulsive
",-0.296,-0.9856,2020-10-15 00:00:00,8
tt2267998," Omgoodness Omgoodness Omgoodness!!!
",0.0,0.5859,2020-10-14 00:00:00,9
tt2267998," Gone girl is actually good???
",0.533,-0.8801,2020-10-14 00:00:00,5
tt2267998," Gone Girl or Laci Peterson?
",0.0,0.7717,2020-10-12 00:00:00,6
tt2267998," _
",0.0,-0.7639,2020-10-06 00:00:00,9
tt2267998," Gone Girl
",0.0,0.9961,2020-09-28 00:00:00,8
tt2267998," Whattttt
",0.0,0.3182,2020-09-21 00:00:00,8
tt2267998," What a great ending
",0.6249,0.8228,2020-09-18 00:00:00,9
tt2267998," Ben Affleck stars...
",0.0,-0.9565,2020-09-17 00:00:00,8
tt2267998," Good Not Great
",-0.1012,0.9711,2020-09-16 00:00:00,7
tt2267998," Blew my mind in the cinema
",0.0,0.6901,2020-09-15 00:00:00,10
tt2267998," Dumb and Dumber
",-0.7003,-0.6997,2020-09-14 00:00:00,4
tt2267998," This is Quality
",0.0,0.9721,2020-09-13 00:00:00,9
tt2267998," If you want a divorce, watch this movie with your wife.
",0.0772,0.9908,2020-09-06 00:00:00,10
tt2267998," A well crafted, authentic adaptation of a fun, twisting thriller
",0.7003,0.9979,2020-09-01 00:00:00,8
tt2267998," Ben Affleck truly shines in this crime drama.
",-0.3016,0.9689,2020-08-31 00:00:00,8
tt2267998," Modern-Day Crime Thriller
",-0.4767,0.9151,2020-08-30 00:00:00,10
